YDR454C,4,1366827,1366264,-0.125,-0.13,-0.095,-0.06,0.47,-0.19,0.39,-0.18,-0.37,-0.27,0.97,0.13,0.11,0.36,0.25,-0.46,0.13,-0.15,0.6,0.27,0.34,-0.72,-0.675
YDR455C,4,1367681,1367373,-0.605,-0.55,-0.34,-0.13,0.61,-0.3,0.52,-0.26,0.87,-0.14,0.4,0.07,0.49,0.05,-0.03,-0.66,0.4,-0.23,1.07,0.08,0.75,-0.51,-0.555
YDR456W,4,1367485,1369386,-0.685,-0.75,-0.575,-0.4,0.73,-0.58,0.3,-0.11,0.39,-0.44,0.44,0.45,0.46,0.16,0.3,-0.53,0.43,0.03,0.89,0.42,1.0,-0.97,-0.83000004
YDR457W,4,1369790,1379596,-0.030000001,-0.17,-0.16,-0.15,0.52,-0.12,-0.1,0.16,0.29,0.18,0.19,-0.32,0.01,-0.04,0.16,-0.34,-0.1,-0.42,0.28,0.02,0.44,-0.23,-0.035000004
YDR458C,4,1382046,1380055,-0.17500001,-0.15,-0.2,-0.25,0.09,-0.5,-0.04,-0.12,0.46,-0.33,0.2,-0.09,-0.4,1.16,0.47,-0.68,0.4,0.23,0.14,0.27,1.25,-0.83,-0.42999998
YDR459C,4,1383443,1382319,-0.35000002,-0.37,-0.175,0.02,0.79,-0.05,0.77,0.07,0.55,-0.55,-0.05,-0.08,0.5,-0.13,0.19,-0.15,0.04,-0.08,0.87,0.06,0.3,-0.78,-0.715
YDR463W,4,1386816,1388375,0.17,-0.16,-0.009999998,0.14,0.15,-0.02,0.0,-0.13,-0.06,-0.36,-0.3,0.15,-0.32,-0.04,-0.06,-0.42,0.24,-0.26,0.71,0.25,0.25,-0.18,-0.2
YDR464W,4,1388872,1393179,0.445,0.46,0.46,0.46,0.21,0.37,-0.17,0.25,-0.49,0.08,-0.42,-0.11,-0.95,0.34,-0.11,0.1,-0.09,0.07,0.13,-0.73,-0.09,-0.13,-0.089999996
YDR465C,4,1394574,1393336,0.66999996,0.59,0.295,0.0,-0.09,-0.27,0.22,-0.09,-0.08,0.05,-0.43,0.1,-0.5,-0.33,0.05,-0.47,-0.18,-0.31,0.38,0.42,0.64,-0.25,-0.385
YDR467C,4,1397909,1397583,0.015000001,0.1,0.035,-0.03,0.03,0.03,-0.41,0.04,0.13,0.11,0.03,-0.03,-0.27,0.01,-0.25,0.1,0.13,0.04,0.04,0.67,-0.11,-0.15,-0.15
YDR468C,4,1398700,1398026,0.08,0.23,0.120000005,0.01,-0.04,0.1,0.15,-0.25,-0.33,0.22,0.0,0.34,-0.14,0.28,-0.05,0.07,-0.43,0.04,-0.27,0.07,0.41,-0.07,-0.015000001
YDR469W,4,1399015,1399542,0.16499999,0.35,-0.08499999,-0.52,0.22,-0.38,0.24,-0.49,-0.1,-0.66,-0.1,0.63,-0.26,0.05,0.26,-0.24,0.32,-0.24,0.22,0.47,0.69,-0.03,-0.205
YDR471W,4,1401770,1402564,0.265,0.28,0.075,-0.13,0.18,-0.16,1.47,0.05,-0.19,0.08,-0.13,0.2,-0.16,-0.02,-0.39,-0.43,-0.23,-0.04,-0.16,0.47,-0.08,-0.37,-0.305
YDR472W,4,1403322,1404173,0.045,-0.05,0.065000005,0.18,0.01,0.2,0.62,0.06,-0.48,0.25,-0.04,-0.02,-0.07,-0.02,-0.19,0.22,-0.16,0.09,-0.02,-0.42,0.21,-0.14,-0.15
YDR474C,4,1410094,1407464,-0.120000005,-0.14,-0.20500001,-0.27,-0.14,-0.51,0.22,-0.47,0.41,-0.45,0.15,0.0,-0.08,0.35,0.34,-0.02,0.13,-0.1,0.02,0.51,0.83,-0.27,-0.120000005
YDR475C,4,1410094,1407464,-0.11,-0.11,-0.35,-0.59,0.31,-0.79,-0.64,-0.5,0.82,-0.23,0.07,-0.24,1.05,-0.07,0.79,-0.42,0.25,-0.74,0.52,0.47,1.07,-0.12,-0.055
YDR476C,4,1411127,1410453,-0.145,-0.04,0.035,0.11,0.07,-0.06,-0.45,-0.02,-0.01,-0.21,0.05,0.07,0.32,0.34,0.38,-0.06,0.43,-0.12,0.54,0.27,0.39,-0.61,-0.42000002
YDR477W,4,1412373,1414274,-0.120000005,-0.23,-0.22,-0.21,0.31,-0.27,-0.61,-0.19,0.2,-0.17,0.14,-0.01,0.61,0.09,-0.15,-0.21,-0.13,-0.35,0.26,0.68,0.15,0.14,0.030000001
YDR478W,0,0,0,-0.09,-0.15,-0.265,-0.38,0.34,-0.81,0.04,0.09,0.55,-0.18,0.31,-0.04,0.37,0.13,0.29,-0.52,0.51,-0.36,0.58,0.47,0.91,-0.66,-0.49
YDR479C,4,1416874,1415210,0.02,0.14,0.07,0.0,-0.04,0.16,-0.04,0.14,0.03,0.02,-0.42,0.13,0.06,0.02,-0.48,0.09,-0.42,0.16,-0.06,0.18,-0.23,0.23,0.175
YDR480W,4,1417399,1418370,0.14,0.12,-0.120000005,-0.36,0.26,-0.78,-0.04,-0.59,0.16,-0.32,0.36,-0.1,-0.06,0.12,0.15,-0.39,0.04,-0.07,-0.22,0.7,0.57,-0.02,0.01
YDR481C,4,1420250,1418550,0.13499999,0.11,-0.009999998,-0.13,-0.03,-0.63,-0.63,-0.32,0.07,0.1,0.87,0.7,0.58,0.43,0.08,-0.32,-0.18,-0.21,0.4,-0.01,0.53,-0.19,-0.22
YDR482C,4,1420838,1420431,-0.255,-0.26,-0.215,-0.17,0.43,-0.52,0.61,-0.34,0.24,-0.29,0.01,-0.11,0.15,0.18,0.67,-0.41,-0.22,0.02,0.3,0.43,1.1,-0.45,-0.45
YDR483W,4,1421157,1422485,0.125,0.18,0.22,0.26,0.17,0.22,0.28,0.12,0.36,0.09,-0.08,0.11,0.08,-0.08,-0.53,-0.06,-0.34,0.05,0.26,-0.4,-0.35,-0.11,-0.155
YDR484W,4,1422763,1424688,-0.11,-0.13,-0.25,-0.37,0.25,-0.62,0.33,-0.24,-0.1,-0.19,0.49,0.21,0.47,0.27,0.39,-0.64,0.62,-0.52,0.22,1.06,0.81,-0.52,-0.495
YDR485C,4,1427207,1424820,-0.015000001,-0.1,-0.010000002,0.08,-0.22,-0.54,0.23,0.25,0.26,-0.19,0.67,0.36,0.29,0.05,0.36,-0.22,-0.37,-0.92,0.82,0.38,0.86,-0.68,-0.68
YDR486C,4,1428120,1427431,0.305,0.29,0.19999999,0.11,-0.39,0.04,0.9,0.11,-0.85,0.25,-0.31,-0.08,-0.57,0.15,-0.63,0.13,-0.59,0.12,-0.44,0.01,-0.21,0.51,0.41
YDR487C,4,1428980,1428354,0.06,0.08,-0.005000003,-0.09,0.17,-0.04,0.3,-0.12,0.12,0.08,-0.16,0.12,0.12,-0.06,-0.03,-0.1,-0.04,0.03,0.12,0.08,-0.04,-0.21,-0.22
YDR488C,4,1430789,1429188,0.16,0.39,0.31,0.23,0.39,-0.32,-0.07,-0.43,-1.15,-0.1,0.14,0.54,0.42,0.47,0.38,-0.04,0.75,-0.41,0.05,-0.01,0.39,-0.55,-0.35500002
YDR489W,4,1431012,1431896,0.615,0.51,0.31,0.11,-0.21,-0.01,-0.6,-0.15,-0.37,0.54,-0.14,0.6,0.11,0.19,-0.51,0.09,-0.39,-0.18,-0.27,-0.46,-0.27,0.04,-0.025000002
YDR491C,4,1434991,1434500,0.325,-0.16,-0.36,-0.56,-0.25,-0.68,-0.03,-0.25,0.09,-0.04,-0.23,-0.18,-0.29,-0.92,-0.14,0.37,0.68,0.41,0.92,-0.21,0.34,-0.43,-0.14
YDR493W,4,1436217,1436588,-0.375,-0.53,-0.745,-0.96,-0.56,-0.59,0.01,0.2,-0.13,0.51,-0.17,0.38,-0.39,-0.04,-0.42,-0.23,-0.63,0.31,-0.13,0.71,0.16,0.84,0.78
YDR494W,4,1436930,1438015,-0.19,-0.27,-0.32,-0.37,-0.85,0.06,-0.56,0.3,-0.85,0.74,0.1,0.35,-0.22,0.19,-1.3,0.47,-1.0,0.46,-1.06,0.71,-0.43,1.4,1.2049999
YDR496C,4,1443403,1441433,0.80999994,0.56,0.395,0.23,-0.13,0.33,-0.18,0.15,-0.47,0.41,0.06,-0.1,-0.79,-0.15,-1.11,0.34,-0.08,0.15,-0.33,0.3,-0.76,-0.2,-0.23500001
YDR498C,4,1446994,1445843,-0.345,-0.66,-0.51,-0.36,0.25,-0.56,-0.02,-0.12,-0.1,0.21,0.38,0.35,0.39,0.73,0.31,-0.37,-0.14,-0.06,0.46,0.53,0.41,-0.21,-0.285
YDR500C,4,1450853,1450198,-0.099999994,-0.16,-0.099999994,-0.04,0.54,-0.25,0.29,-0.37,0.82,-0.23,0.06,0.04,0.2,0.88,0.19,-0.73,0.03,-0.08,0.12,0.5,0.51,-0.79,-0.74
YDR501W,4,1451353,1452918,0.21000001,0.61,0.3,-0.01,0.24,-0.43,0.26,-0.78,0.04,-0.41,2.41,0.3,0.36,0.13,0.5,-0.29,-0.48,-0.46,0.27,-0.08,0.24,-0.62,-0.515
YDR502C,4,1454464,1453310,-0.31,-0.24,0.13499999,0.51,0.62,-0.38,-0.34,-0.61,0.18,-0.06,0.21,0.77,0.44,0.56,0.37,-0.61,-0.1,0.03,-0.05,0.33,0.6,-0.54,-0.46
YDR503C,4,1455866,1455042,0.28500003,0.3,-0.015000001,-0.33,-0.07,-0.97,-0.25,-0.84,0.0,0.17,0.54,0.69,0.86,0.32,0.21,-0.53,-0.55,-0.53,-0.16,-0.37,0.23,0.31,0.325
YDR504C,4,1456694,1456311,-0.405,-0.46,-0.27,-0.08,0.65,-0.19,0.47,-0.35,0.24,-0.29,0.23,-0.14,0.39,0.28,0.25,-0.52,0.46,-0.52,0.33,0.62,0.82,-0.48,-0.45
YDR505C,4,1459220,1456695,-0.565,-0.53,-0.17999998,0.17,-0.15,-0.38,0.19,-0.17,0.42,-0.21,0.51,0.02,0.26,0.23,0.1,-0.1,0.34,-0.3,0.39,0.4,0.3,-0.1,-0.195
YDR508C,4,1468444,1466453,-0.155,-0.14,0.11000001,0.36,0.93,0.12,0.55,0.01,0.57,-0.25,0.01,-0.23,0.3,-0.4,-0.15,-0.22,0.42,-0.22,0.19,-0.2,0.14,-0.64,-0.655
YDR509W,4,1468226,1468573,0.115,0.08,0.42,0.76,0.74,0.75,-0.06,0.51,0.28,0.29,-0.21,-0.01,-0.62,0.01,-0.16,0.06,0.05,-0.12,-0.57,-1.29,-0.18,-0.41,-0.39999998
YDR510W,4,1469400,1469705,-0.33,-0.04,0.11,0.26,0.46,0.47,0.42,0.21,-0.48,-0.1,-0.59,0.22,-0.16,0.22,-0.3,0.26,-0.32,0.42,-0.74,0.49,-0.3,0.05,0.015000001
YDR511W,4,1470017,1470418,-0.40499997,-0.53,-0.46999997,-0.41,-0.03,-0.24,0.15,-0.28,0.09,0.25,0.19,0.78,0.13,-0.05,-0.11,-0.24,-0.11,-0.14,0.06,0.33,0.23,0.03,0.074999996
YDR512C,4,1471063,1470500,0.125,0.12,-0.015000004,-0.15,-0.07,-0.23,-0.09,-0.21,0.1,0.02,0.13,-0.05,0.13,0.0,-0.1,-0.1,-0.76,-0.15,-0.02,-0.09,0.01,0.15,0.115
YDR513W,4,1471017,1471448,-0.885,-0.79,-0.515,-0.24,-0.06,0.06,0.0,0.1,0.24,0.36,-0.02,0.32,0.43,0.14,-0.34,0.06,-0.93,0.17,0.31,0.21,0.01,0.31,0.345
YDR518W,4,1478608,1480161,0.025000002,0.17,0.125,0.08,0.29,-0.23,-0.14,-0.43,-0.3,0.0,-0.04,0.65,0.32,0.47,0.04,0.06,-0.1,-0.35,-0.08,-0.63,0.21,-0.12,0.08499999
YDR519W,4,1480425,1480832,-0.255,-0.31,-0.285,-0.26,0.34,-0.2,0.27,-0.12,0.38,0.11,0.29,0.16,0.36,-0.31,-0.56,-0.43,0.23,-0.14,0.79,0.02,0.36,-0.43,-0.135
YDR524C,4,1488990,1487542,0.005000003,-0.08,-0.115,-0.15,0.3,-0.08,0.56,-0.02,-0.17,-0.17,-0.01,-0.58,0.03,0.02,0.09,-0.24,0.25,-0.26,0.46,0.22,0.18,-0.14,-0.25
YDR527W,4,1491094,1492413,0.19999999,0.19,-0.045,-0.28,-0.34,-0.68,0.13,-0.01,-0.04,0.05,0.19,0.36,0.04,-0.15,-0.01,-0.36,-0.3,-0.2,0.38,0.46,0.27,-0.13,-0.225
YDR528W,4,1494586,1495857,0.59999996,-0.08,-0.29,-0.5,-0.24,-1.24,-0.63,-0.79,-0.27,0.59,1.1,0.62,0.73,0.36,0.5,-0.76,0.51,-0.56,-0.13,0.12,0.58,-0.42,-0.27499998
YDR531W,4,1498232,1499335,0.19500001,0.12,-0.09,-0.3,-0.18,-0.41,0.08,-0.25,0.04,-0.06,-0.11,-0.06,0.35,0.06,-0.49,-0.22,-0.62,0.06,0.42,0.4,0.14,0.14,0.060000002
YDR533C,4,1502160,1501447,-0.074999996,-0.21,-0.36999997,-0.53,-0.36,-0.5,-0.14,-0.57,0.1,-0.43,-0.62,-0.08,-0.09,-0.03,-0.24,-0.03,-0.57,0.38,0.53,0.17,0.22,0.41,0.49
YDR539W,4,1512094,1513605,0.055,0.04,-0.27499998,-0.59,0.25,-0.93,0.36,0.11,0.12,0.19,0.56,0.46,0.34,0.26,0.71,-1.39,0.39,-0.68,0.73,0.44,0.43,-0.7,-0.69
YDR541C,4,1520698,1519664,0.195,0.21,-0.13,-0.47,0.15,-0.75,-0.01,-0.15,0.27,0.01,0.32,0.68,0.67,-0.37,0.33,-0.63,0.3,-0.56,0.46,0.25,0.44,-0.43,-0.235
YDR543C,4,1524933,1524634,-0.075,-0.23,-0.3,-0.37,0.04,-0.25,-0.09,0.04,0.27,0.38,-0.08,0.11,0.11,-0.08,0.14,-0.25,0.24,-0.22,0.51,0.14,0.45,-0.06,-0.235
YDR544C,4,1525523,1525095,0.145,-0.03,0.08,0.19,0.01,0.22,-0.3,0.46,-0.26,0.69,0.04,0.2,-0.1,0.15,0.45,-0.01,0.09,-0.08,-0.12,-0.81,0.14,-1.42,-0.715
YDR545W,4,1526321,1531711,-0.41500002,-0.6,-0.38,-0.16,-0.32,0.17,0.49,0.45,0.5,0.75,0.3,0.31,-0.26,0.01,-0.25,-0.04,-0.08,0.08,-0.05,-0.67,0.25,0.04,-0.075
YEL001C,5,150978,150301,-0.19,-0.19,0.33,0.85,0.74,-0.9,0.4,-0.39,0.38,-0.28,0.28,-0.13,0.52,-0.05,1.04,-0.53,0.13,-0.21,0.52,0.07,0.17,-0.74,-0.635
YEL002C,5,150014,148722,-0.215,-0.17,0.009999998,0.19,0.67,-0.21,-0.15,-0.15,0.14,0.03,0.3,0.22,0.57,0.06,-0.28,-0.02,-0.07,-0.07,0.17,-0.45,-0.12,-0.08,-0.145
YEL003W,5,148176,148599,-0.005000001,0.04,0.14999999,0.26,0.03,-0.57,0.62,-0.48,0.01,-0.17,0.17,0.07,0.01,-0.17,0.53,-0.14,-0.09,-0.16,-0.19,0.36,0.2,-0.16,-0.175
YEL004W,5,146951,147979,0.035,0.06,-0.125,-0.31,-0.23,-0.42,0.38,-0.17,0.12,0.26,0.18,0.15,0.24,-0.13,0.06,-0.25,-0.25,-0.01,0.37,0.06,0.01,-0.04,-0.135
YEL005C,5,146755,145907,0.095,0.13,-0.065,-0.26,0.06,-0.59,0.56,-0.44,0.09,-0.03,0.02,0.05,-0.38,-0.46,0.58,-0.21,0.03,-0.14,-0.44,0.58,0.73,0.12,0.085
YEL006W,5,144327,145334,-0.07,-0.11,0.04,0.19,0.41,0.01,-0.08,-0.06,0.01,0.04,1.18,0.26,-0.1,-0.11,0.03,-0.13,0.34,0.14,0.09,-1.26,0.0,-0.13,-0.205
YEL007W,5,141892,143892,-0.35,-0.53,-0.20499998,0.12,-0.09,0.24,0.15,0.3,0.18,0.51,0.12,0.31,-0.31,0.3,-0.36,0.0,-0.4,0.15,-0.38,-0.77,0.05,0.75,0.41
YEL009C,5,139763,138918,-0.47500002,-0.41,-0.22,-0.03,0.44,-0.11,0.48,-0.19,0.5,-0.3,-0.11,-0.27,0.16,-0.05,0.8,-0.07,0.22,0.11,0.33,0.51,0.03,-0.35,-0.36
YEL011W,5,133120,135234,-1.01,-0.8,-0.645,-0.49,-0.22,-1.02,-0.15,-0.76,0.01,-0.09,0.32,-0.17,-0.5,-0.01,0.59,-0.76,0.06,-0.59,0.74,1.25,1.59,0.53,0.81
YEL014C,5,128608,128303,0.305,0.25,0.2,0.15,0.27,0.19,0.24,-0.03,-0.29,-0.01,-0.29,-0.14,-0.18,0.13,-0.2,0.13,-0.25,-0.32,0.03,0.12,-0.14,-0.03,-0.16
YEL016C,5,126218,124737,-0.135,0.06,0.22,0.38,0.61,0.27,-0.08,-0.13,1.73,-0.4,-0.57,-0.38,-0.04,0.24,0.22,0.08,0.01,-0.02,-0.01,-0.44,-0.13,-0.38,-0.305
YEL017C-A,5,122929,122798,-1.025,-1.11,-0.565,-0.02,0.2,0.1,0.65,-0.2,0.76,0.1,0.03,0.03,0.34,-0.05,0.09,-0.14,0.13,0.29,1.17,0.34,0.82,-0.72,-0.645
YEL017W,5,123657,124670,-0.68,-0.07,0.27,0.61,1.2,0.67,0.38,-0.09,-0.11,-0.66,-0.61,-0.09,0.31,0.07,0.45,0.41,0.72,0.32,0.29,-0.61,-0.07,-0.36,-0.385
YEL019C,5,121301,120498,0.24,0.06,-0.055,-0.17,0.29,0.02,0.67,-0.09,-0.19,-0.37,0.11,-0.3,-0.05,-0.23,0.18,-0.21,0.08,-0.37,0.36,0.04,0.33,-0.07,-0.175
YEL021W,5,116167,116970,0.685,0.6,0.47000003,0.34,-0.12,0.48,-0.02,0.43,-0.64,0.26,-0.72,0.11,-0.67,0.05,-0.75,0.28,-0.52,0.62,-0.72,0.2,-0.57,-0.93,-0.34
YEL024W,5,107260,107907,-1.285,-1.06,-0.62,-0.18,0.45,0.0,-0.21,0.15,0.67,0.1,0.18,0.01,0.29,-0.26,0.89,-0.34,0.49,0.03,0.83,0.22,0.72,-0.05,-0.085
YEL025C,5,106147,102581,-0.68,-0.8,-0.36,0.08,0.55,-0.03,0.56,-0.7,0.3,0.02,0.38,-0.23,-0.11,-0.21,0.15,-0.18,0.41,-0.11,0.58,0.66,0.34,-0.08,-0.16999999
YEL026W,5,101943,102323,0.050000004,-0.05,-0.035,-0.02,0.61,0.0,-0.11,0.23,0.69,-0.04,0.02,0.09,0.21,-0.48,0.66,-0.25,0.22,0.02,0.49,-0.25,0.2,-0.71,-0.78499997
YEL027W,5,100769,101251,-0.95000005,-0.91,-0.595,-0.28,0.75,-0.06,0.4,-0.14,0.54,-0.28,0.24,-0.14,0.6,-0.3,0.42,-0.34,1.01,0.0,1.55,0.31,0.48,-0.53,-0.65999997
YEL028W,5,98668,99129,-1.305,-2.51,-1.205,0.1,0.29,-0.14,0.64,-0.11,0.37,-0.43,0.26,0.15,0.37,-0.04,0.77,-0.22,0.52,0.12,0.46,0.64,0.66,-0.36,-0.425
YEL029C,5,97796,96858,0.04,-0.04,0.099999994,0.24,0.28,0.2,-0.07,0.18,-0.56,0.23,0.11,0.25,-0.05,0.06,-0.46,0.18,-0.43,0.17,0.15,0.08,-0.41,-0.08,-0.14
YEL030W,5,94644,96578,-1.405,-1.35,-0.95000005,-0.55,-0.52,-0.46,0.2,-0.49,0.1,-0.35,-0.38,-0.27,-0.22,-0.25,0.97,0.34,0.6,0.3,1.05,1.0,1.25,0.39,0.355
YEL031W,5,90258,93905,-0.015,0.03,0.07,0.11,-0.18,0.52,-0.81,0.62,-0.17,0.4,-0.4,0.04,-0.81,0.07,-0.51,0.42,-0.14,0.7,-0.88,-0.35,-0.35,0.7,0.565
YEL032W,5,86937,89852,-0.45499998,-1.26,-1.1700001,-1.08,-1.12,-0.32,0.18,0.65,0.58,0.96,0.31,0.01,-0.24,-0.75,-0.28,-0.53,-0.46,0.01,0.29,0.61,0.4,0.67,0.445
YEL033W,5,86179,86598,-0.685,-0.77,-0.405,-0.04,0.95,0.24,0.55,0.18,0.37,-0.06,0.44,0.0,0.28,-0.09,-0.58,-0.07,-0.19,0.42,0.72,-0.25,0.18,-0.38,-0.45499998
YEL034W,5,85676,86149,-0.56,-0.66,-0.46,-0.26,0.22,-0.03,0.43,-0.14,0.78,-0.22,0.0,-0.18,0.45,-0.32,0.94,-0.24,0.48,0.22,0.59,0.0,0.15,-0.39,-0.48499998
YEL035C,5,85545,85045,-0.19,-0.26,-0.435,-0.61,0.73,-0.5,0.49,-0.39,0.32,-0.24,0.38,-0.56,0.35,0.06,0.35,-0.79,0.7,-0.33,0.77,0.23,1.25,-0.56,-0.635
YEL037C,5,82603,81407,0.035,-0.1,0.08500001,0.27,0.13,0.27,0.01,0.25,-0.44,0.27,-0.5,-0.08,-0.6,-0.06,-0.85,0.4,-0.6,0.54,-0.63,-0.03,-0.44,0.67,0.495
YEL039C,5,79977,79636,-0.895,-0.79,-0.635,-0.48,0.28,0.33,0.2,0.37,0.02,0.27,-0.11,0.4,-0.11,0.04,-0.4,0.04,-0.23,0.3,-0.15,0.05,0.19,0.49,0.345
YEL043W,5,70478,73348,0.155,0.18,0.32,0.46,0.27,0.33,0.01,0.22,-0.15,0.15,-0.31,0.01,-0.15,0.17,-0.78,0.12,-0.26,-0.01,-0.43,0.01,-0.22,0.1,0.045
YEL045C,5,69265,68840,-0.035000004,-0.18,-0.085,0.01,0.48,0.07,0.45,-0.24,0.29,-0.05,-0.06,-0.26,0.24,-0.06,0.12,-0.43,0.24,-0.43,0.34,-0.22,0.51,-0.43,-0.335
YEL047C,5,66797,65385,0.059999995,0.29,0.365,0.44,0.36,-0.2,-0.26,-0.47,-0.35,0.3,0.35,0.69,0.55,0.32,-0.04,0.04,-0.2,-0.13,-0.31,-1.15,-0.12,0.11,0.114999995
YEL048C,5,65167,64709,-0.17500001,-0.36,-0.23500001,-0.11,0.19,-0.18,0.44,-0.03,-0.2,-0.32,-0.26,0.02,-0.04,-0.34,0.96,0.17,0.36,0.07,0.29,0.17,0.4,-0.47,-0.54
YEL049W,5,63728,64090,0.265,-0.05,-0.15,-0.25,0.44,-0.51,0.24,-0.6,0.32,-0.23,0.31,-0.3,0.16,-0.32,0.09,-0.07,0.06,-0.27,0.31,-0.28,0.27,-0.15,-0.255
YEL050C,5,60851,59670,-0.73,-0.73,-0.59000003,-0.45,-0.41,-0.47,-0.27,-0.16,-0.21,-0.03,-0.43,0.27,0.2,0.14,0.36,0.19,0.05,0.24,0.19,0.57,0.17,0.69,0.505
YEL051W,5,58378,59148,0.17999999,0.24,0.215,0.19,0.02,0.08,-0.14,0.08,-0.5,0.04,-0.26,0.05,-0.37,0.36,-0.52,0.19,-0.78,0.26,-0.54,0.46,-0.76,0.59,0.515
YEL052W,5,56571,58100,-0.57,-0.53,-0.33999997,-0.15,0.19,-0.06,-0.26,0.14,0.28,-0.13,-0.38,0.3,0.23,0.03,0.56,-0.06,0.15,0.19,0.09,0.23,0.36,0.05,-0.004999999
YEL053C,5,56102,53901,-0.055,0.21,0.31,0.41,0.45,0.13,0.34,0.16,0.16,-0.19,-0.25,0.0,0.04,0.33,-0.11,0.17,-0.19,0.09,0.07,0.13,-0.34,-0.86,-0.545
YEL055C,5,51539,48471,0.39,0.19,0.275,0.36,0.13,0.08,-0.03,0.21,-0.24,0.12,0.02,0.02,-0.09,0.08,-0.37,0.12,-0.35,-0.22,-0.03,0.24,-0.41,-0.14,-0.33499998
YEL056W,5,47168,48373,-0.04,-0.13,-0.024999999,0.08,0.11,-0.2,0.06,0.03,0.16,0.0,-0.11,0.09,-0.27,0.12,0.47,-0.05,-0.18,0.11,-0.18,0.4,-0.11,0.02,-0.115
YEL057C,5,45721,45020,0.105000004,0.07,-0.06,-0.19,0.29,-0.43,0.06,-0.34,0.18,-0.27,0.14,-0.12,0.19,-0.15,0.35,-0.45,0.34,-0.02,0.31,-0.2,0.39,-0.19,-0.14
YEL058W,5,43252,44925,0.120000005,0.15,-0.019999996,-0.19,-0.07,-0.29,-0.25,-0.32,0.09,0.08,0.22,0.05,0.25,-0.01,0.37,-0.29,-0.29,-0.14,-0.3,0.02,-0.07,0.36,0.29000002
YEL059C-A,5,42624,42400,0.085,0.07,-0.22,-0.51,0.35,-0.26,0.04,-0.21,0.15,-0.21,-0.47,0.9,0.13,0.2,0.3,-0.56,-0.41,-0.36,0.25,0.13,0.57,0.09,0.3
YEL059W,5,42652,42960,0.05,0.11,-0.16999999,-0.45,0.3,-0.76,0.46,-0.7,0.38,-0.31,-0.07,-0.52,-0.07,0.12,0.34,-0.73,0.54,-0.21,0.56,0.18,1.03,-0.31,-0.135
YEL062W,5,34407,36254,0.195,0.22,0.29000002,0.36,-0.5,0.34,-0.08,0.31,-0.27,0.25,-0.13,0.26,-0.44,0.42,-0.03,0.28,-0.14,0.09,-0.44,-0.53,-0.36,-0.02,-0.02
YEL064C,5,31239,29797,0.145,0.24,-0.11000001,-0.46,-0.2,-0.74,-0.09,0.06,0.21,0.21,0.57,0.57,0.31,0.34,0.08,0.06,0.37,-0.28,-0.2,-0.67,0.35,0.01,0.05
YEL065W,5,27657,29543,-0.78999996,-0.93,-0.78999996,-0.65,0.09,0.27,1.29,0.89,1.08,-0.08,0.09,-0.49,0.02,-0.75,0.44,0.39,1.13,0.3,1.09,0.09,0.55,-1.41,-1.26
YEL066W,5,26667,27206,0.40499997,0.22,0.05,-0.12,-0.78,0.03,-0.12,0.22,-0.18,0.21,-0.06,0.27,-0.32,-0.17,-0.48,0.13,-0.36,0.17,-0.28,-0.6,0.12,0.12,0.125
YEL067C,5,26776,26189,0.15,0.12,-0.145,-0.41,0.19,-0.18,0.27,-0.06,0.31,0.07,-0.14,0.01,0.07,-0.36,0.36,-0.2,-0.2,-0.27,0.24,-0.23,0.6,0.01,-0.05
YEL068C,5,25978,25646,0.19999999,0.16,0.105,0.05,-0.51,0.03,0.29,0.01,-0.13,0.14,0.05,-0.01,-0.54,0.22,-0.45,0.14,-0.3,0.24,-0.09,-0.3,0.33,0.21,0.14
YEL069C,5,23231,21537,0.21000001,0.3,-0.06999999,-0.44,0.31,-0.04,0.81,-0.12,-0.02,0.15,0.05,-0.01,0.03,-0.16,-0.18,-0.14,-0.33,-0.41,0.2,0.06,0.29,-0.1,-0.060000002
YEL070W,5,19589,21097,-0.19,-0.29,-0.29,-0.29,-0.39,0.09,0.47,0.04,0.07,0.02,0.03,-0.29,-0.2,-0.04,0.69,0.05,0.14,0.04,0.51,-0.14,0.79,-0.23,-0.14
YEL071W,5,16355,17845,-0.77,-0.14,0.32,0.78,0.7,0.75,0.2,0.56,0.07,0.04,-0.58,0.15,-0.11,0.3,-0.72,0.2,-1.09,0.0,-0.65,-0.16,-0.24,0.62,0.7
YEL072W,5,13720,14415,-0.46,-0.17,-0.085,0.0,0.01,0.09,0.41,-0.22,-0.12,-0.4,-0.19,0.01,-0.06,0.66,0.95,0.1,0.36,-0.29,-0.19,-0.23,0.29,0.45,0.21499999
YEL073C,5,7553,7230,0.025,0.11,0.015000001,-0.08,0.34,-0.31,0.39,0.05,0.27,0.16,0.26,0.16,0.31,-0.24,0.13,-0.06,-0.03,-0.41,0.11,-0.28,0.08,-0.29,-0.355
YEL074W,5,6126,6464,-0.19,-0.52,-0.295,-0.07,-0.17,-0.23,-0.29,0.14,0.29,0.43,0.39,0.3,0.18,0.04,0.3,-0.32,0.07,-0.29,-0.11,0.01,0.42,0.08,-0.085
YEL075C,5,5713,5345,0.27999997,-0.28,-0.40499997,-0.53,-0.44,-0.82,-0.39,-0.17,0.33,1.36,1.32,0.86,0.67,0.24,-0.85,-0.59,-0.79,-0.7,-0.32,-0.15,0.12,0.3,0.16000001
